No.	NAME	MACCSFP1	MACCSFP2	MACCSFP3	MACCSFP4	MACCSFP5	MACCSFP6	MACCSFP7	MACCSFP8	MACCSFP9	MACCSFP10	MACCSFP11	MACCSFP12	MACCSFP13	MACCSFP14	MACCSFP15	MACCSFP16	MACCSFP17	MACCSFP18	MACCSFP19	MACCSFP20	MACCSFP21	MACCSFP22	MACCSFP23	MACCSFP24	MACCSFP25	MACCSFP26	MACCSFP27	MACCSFP28	MACCSFP29	MACCSFP30	MACCSFP31	MACCSFP32	MACCSFP33	MACCSFP34	MACCSFP35	MACCSFP36	MACCSFP37	MACCSFP38	MACCSFP39	MACCSFP40	MACCSFP41	MACCSFP42	MACCSFP43	MACCSFP44	MACCSFP45	MACCSFP46	MACCSFP47	MACCSFP48	MACCSFP49	MACCSFP50	MACCSFP51	MACCSFP52	MACCSFP53	MACCSFP54	MACCSFP55	MACCSFP56	MACCSFP57	MACCSFP58	MACCSFP59	MACCSFP60	MACCSFP61	MACCSFP62	MACCSFP63	MACCSFP64	MACCSFP65	MACCSFP66	MACCSFP67	MACCSFP68	MACCSFP69	MACCSFP70	MACCSFP71	MACCSFP72	MACCSFP73	MACCSFP74	MACCSFP75	MACCSFP76	MACCSFP77	MACCSFP78	MACCSFP79	MACCSFP80	MACCSFP81	MACCSFP82	MACCSFP83	MACCSFP84	MACCSFP85	MACCSFP86	MACCSFP87	MACCSFP88	MACCSFP89	MACCSFP90	MACCSFP91	MACCSFP92	MACCSFP93	MACCSFP94	MACCSFP95	MACCSFP96	MACCSFP97	MACCSFP98	MACCSFP99	MACCSFP100	MACCSFP101	MACCSFP102	MACCSFP103	MACCSFP104	MACCSFP105	MACCSFP106	MACCSFP107	MACCSFP108	MACCSFP109	MACCSFP110	MACCSFP111	MACCSFP112	MACCSFP113	MACCSFP114	MACCSFP115	MACCSFP116	MACCSFP117	MACCSFP118	MACCSFP119	MACCSFP120	MACCSFP121	MACCSFP122	MACCSFP123	MACCSFP124	MACCSFP125	MACCSFP126	MACCSFP127	MACCSFP128	MACCSFP129	MACCSFP130	MACCSFP131	MACCSFP132	MACCSFP133	MACCSFP134	MACCSFP135	MACCSFP136	MACCSFP137	MACCSFP138	MACCSFP139	MACCSFP140	MACCSFP141	MACCSFP142	MACCSFP143	MACCSFP144	MACCSFP145	MACCSFP146	MACCSFP147	MACCSFP148	MACCSFP149	MACCSFP150	MACCSFP151	MACCSFP152	MACCSFP153	MACCSFP154	MACCSFP155	MACCSFP156	MACCSFP157	MACCSFP158	MACCSFP159	MACCSFP160	MACCSFP161	MACCSFP162	MACCSFP163	MACCSFP164	MACCSFP165	MACCSFP166
7600	Cc1ccccc1OC1CCN(CC1)S(=O)(=O)N1CCOCC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	1	1	1	0	0	0	1	1	0	1	1	1	0	1	0	1	1	1	1	1	0	1	0	0	0	1	1	1	0	1	0	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0
7601	O=S(=O)(N1CCOCC1)N1CCC(CC1)Oc1cnccn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	1	1	0	1	0	1	0	0	0	1	0	0	1	1	1	1	1	0	0	0	1	1	0	1	1	1	0	1	0	1	1	1	1	1	0	1	0	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	0
7602	Cc1cc(C)n(n1)C1CCN(CC1)S(=O)(=O)N1CCOCC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1	0	1	0	0	0	1	1	1	0	1	1	0	0	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0
7603	Cn1ccnc1CN1CCC(CC1)Oc1ccccc1F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	1	1	0	0	1	1	1	1	1	0	0	1	0	1	0	0	1	1	0	0	0	1	1	1	1	0	1	1	0	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0
7604	Cn1ccnc1CN1CCC(CC1)Oc1cccc(F)c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	1	1	0	0	1	1	1	1	1	0	0	1	0	1	0	0	1	1	0	0	0	1	1	1	1	0	1	1	0	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0
7605	Cc1cc(C)n(n1)C1CCN(Cc2nccn2C)CC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	1	1	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	0	1	0	1	1	0	1	0	1	1	1	1	0	1	0
7606	O[C@H]1CC2N(C1)c1ncccc1NC2=O	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	1	1	1	1	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	1	1	1	0	0	1	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0
7607	Cc1cnc(cn1)C(=O)NC1CCCN(CC(=O)Nc2nccs2)CC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	1	1	0	1	1	1	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0
7608	Cc1cc(NC(=O)CN2CCCC(CC2)NC(=O)c2cnccn2)no1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	1	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	1	1	0	1	1	1	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0
7609	Cc1cc(nc(C)n1)N1CCCC(CC1)NC(=O)c1ccc(nc1C)C(F)(F)F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	1	1	0	1	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	1	0	1	1	0	1	0	1	0	1	1	1	1	1	1	0
7610	CC1CCN(CC(=O)N2CCCC(CC2)NC(=O)c2cnccn2)CC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0
7611	O=C(NC1CCCN(Cc2nc3ccccc3[nH]2)CC1)c1cnccn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	1	1	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	1	1	1	0	1	0	0	1	1	1	1	1	0
7612	Cc1nc(C)c(s1)C(=O)N1CCCC(CC1)NC(=O)c1cnccn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0
7613	Cc1n[nH]cc1C(=O)N1CCCC(CC1)NC(=O)c1ccc(nc1C)C(F)(F)F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0
7614	Cc1nc(ccc1C(=O)NC1CCCN(CC1)C(=O)c1nc[nH]n1)C(F)(F)F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	0	1	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	0	0	1	0	1	0	0	1	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0
7615	Cc1nc2ccc(cc2[nH]1)C(=O)N1CCCC(CC1)NC(=O)c1cnccn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	1	1	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	1	1	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0
7616	Cc1nc(ccc1C(=O)NC1CCCN(CC1)C(=O)c1cc[nH]n1)C(F)(F)F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	0	1	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	0	0	1	0	1	0	0	1	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0
7617	Cc1c(CN2CCCC(CC2)NC(=O)c2ccc(nc2C)C(F)(F)F)cnn1C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	1	1	1	1	0	1	1	1	0	1	0	0	0	1	0	1	1	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1	0	1	1	0	0	1	1	0	0	0	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	0
7618	CN1CCCc2cc(CN3CCCC(CC3)NC(=O)c3cnccn3)ccc12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	0	1	0	1	1	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	0	1	1	1	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	0	1	1	0	1	1	0	0	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	0
7619	Cc1noc(C)c1C(=O)N1CCCC(CC1)NC(=O)c1cnccn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	1	1	0	0	0	1	0	0	1	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0
7620	CN(C)CC(=O)NC1CCCN(CC1)C(=O)c1c(C)noc1C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	1	1	0	1	0	0	0	1	1	0	0	1	1	0	0	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0
7621	Cc1noc(C)c1C(=O)N1CCCC(CC1)NC(=O)c1ccc(nc1C)C(F)(F)F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	1	1	1	1	0	1	0	1	1	1	0	1	0	1	0	1	0	1	1	0	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0
7622	Cc1nn(C)cc1C(=O)N1CCCC(CC1)NC(=O)c1cnccn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	1	1	0	0	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0
7623	Cc1nn(C)cc1C(=O)N1CCCC(CC1)NC(=O)c1cnc(C)cn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	1	1	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0
7624	O=C(NC1CCCN(CC1)C(=O)c1ccc2nsnc2c1)c1cnccn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	1	1	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	1	0	1	0	1	1	0	1	1	1	1	1	0
7625	Cc1cnc(cn1)C(=O)NC1CCCN(CC1)C(=O)c1ccc2nsnc2c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	1	1	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0
7626	Cc1ncsc1C(=O)NC1CCCN(CC1)C(=O)c1ccc2nsnc2c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	1	1	1	0	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	1	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0
7627	Cc1nc(C)c(o1)C(=O)N1CCCC(CC1)NC(=O)c1cnccn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	0	0	1	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0
7628	Cc1nc(C)c(o1)C(=O)N1CCCC(CC1)NC(=O)c1cnc(C)cn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0
7629	Cc1nc(C)c(o1)C(=O)N1CCCC(CC1)NC(=O)c1scnc1C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	0
7630	Cc1nc(C)c(o1)C(=O)N1CCCC(CC1)NC(=O)c1ccc(nc1C)C(F)(F)F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	1	1	0	1	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	1	0	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0
7631	Fc1ccccc1OCC(=O)N1CCCC(CC1)NC(=O)c1cnccn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	0	1	0	1	1	0	1	0	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	1	1	0	1	1	1	0	0	1	1	0	1	1	0	0	1	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0
7632	Cc1ncsc1C(=O)NC1CCCN(CC1)C(=O)COc1ccccc1F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	1	1	1	1	0	1	1	1	0	0	1	1	1	0	0	1	0	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	1	1	0	1	1	1	0	0	1	1	0	1	1	0	0	1	1	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
